State,Congressional District (CD),Gender,Age Group,Date,Veteran
Pennsylvania,CD 2,Female,65 and Over,9/30/2021,531.1952953
Pennsylvania,CD 2,Female,Under 65,9/30/2021,2286.375452
Pennsylvania,CD 2,Male,65 and Over,9/30/2021,12396.74478
Pennsylvania,CD 2,Male,Under 65,9/30/2021,14689.1341
Pennsylvania,CD 3,Female,65 and Over,9/30/2021,911.3208124
Pennsylvania,CD 3,Female,Under 65,9/30/2021,3281.268692
Pennsylvania,CD 3,Male,65 and Over,9/30/2021,13362.41319
Pennsylvania,CD 3,Male,Under 65,9/30/2021,14849.58576
Pennsylvania,CD 4,Female,65 and Over,9/30/2021,787.8942994
Pennsylvania,CD 4,Female,Under 65,9/30/2021,2054.42016
Pennsylvania,CD 4,Male,65 and Over,9/30/2021,19859.79504
Pennsylvania,CD 4,Male,Under 65,9/30/2021,12688.79378
Pennsylvania,CD 5,Female,65 and Over,9/30/2021,506.3958707
Pennsylvania,CD 5,Female,Under 65,9/30/2021,1678.173457
Pennsylvania,CD 5,Male,65 and Over,9/30/2021,16461.28604
Pennsylvania,CD 5,Male,Under 65,9/30/2021,12420.04512
Pennsylvania,CD 6,Female,65 and Over,9/30/2021,778.556494
Pennsylvania,CD 6,Female,Under 65,9/30/2021,2097.459092
Pennsylvania,CD 6,Male,65 and Over,9/30/2021,18237.03391
Pennsylvania,CD 6,Male,Under 65,9/30/2021,13127.13419
Pennsylvania,CD 7,Female,65 and Over,9/30/2021,381.4357106
Pennsylvania,CD 7,Female,Under 65,9/30/2021,2442.469602
Pennsylvania,CD 7,Male,65 and Over,9/30/2021,20844.67846
Pennsylvania,CD 7,Male,Under 65,9/30/2021,16254.44682
Pennsylvania,CD 8,Female,65 and Over,9/30/2021,591.444386
Pennsylvania,CD 8,Female,Under 65,9/30/2021,2833.319821
Pennsylvania,CD 8,Male,65 and Over,9/30/2021,23944.80078
Pennsylvania,CD 8,Male,Under 65,9/30/2021,19448.06799
Pennsylvania,CD 9,Female,65 and Over,9/30/2021,1542.542277
Pennsylvania,CD 9,Female,Under 65,9/30/2021,3366.092222
Pennsylvania,CD 9,Male,65 and Over,9/30/2021,24706.3394
Pennsylvania,CD 9,Male,Under 65,9/30/2021,21788.79354
Puerto Rico,CD (at Large),Female,65 and Over,9/30/2021,1183.742539
Puerto Rico,CD (at Large),Female,Under 65,9/30/2021,2956.002249
Puerto Rico,CD (at Large),Male,65 and Over,9/30/2021,39554.67432
Puerto Rico,CD (at Large),Male,Under 65,9/30/2021,22561.96841
Rhode Island,CD 1,Female,65 and Over,9/30/2021,373.9150963
Rhode Island,CD 1,Female,Under 65,9/30/2021,2506.883712
Rhode Island,CD 1,Male,65 and Over,9/30/2021,13760.78839
Rhode Island,CD 1,Male,Under 65,9/30/2021,13079.66503
Rhode Island,CD 2,Female,65 and Over,9/30/2021,578.7118369
Rhode Island,CD 2,Female,Under 65,9/30/2021,1774.409982
Rhode Island,CD 2,Male,65 and Over,9/30/2021,14547.06366
Rhode Island,CD 2,Male,Under 65,9/30/2021,13886.0851
South Carolina,CD 1,Female,65 and Over,9/30/2021,2021.759204
South Carolina,CD 1,Female,Under 65,9/30/2021,8511.742439
South Carolina,CD 1,Male,65 and Over,9/30/2021,34790.2497
South Carolina,CD 1,Male,Under 65,9/30/2021,38137.39505
South Carolina,CD 2,Female,65 and Over,9/30/2021,1062.163837
South Carolina,CD 2,Female,Under 65,9/30/2021,7169.908174
South Carolina,CD 2,Male,65 and Over,9/30/2021,22531.49648
South Carolina,CD 2,Male,Under 65,9/30/2021,28557.60536
South Carolina,CD 3,Female,65 and Over,9/30/2021,640.3446153
South Carolina,CD 3,Female,Under 65,9/30/2021,3191.87379
South Carolina,CD 3,Male,65 and Over,9/30/2021,22420.1686
South Carolina,CD 3,Male,Under 65,9/30/2021,19795.65513
South Carolina,CD 4,Female,65 and Over,9/30/2021,1127.801471
South Carolina,CD 4,Female,Under 65,9/30/2021,3496.485331
South Carolina,CD 4,Male,65 and Over,9/30/2021,19741.91581
South Carolina,CD 4,Male,Under 65,9/30/2021,19664.70882
South Carolina,CD 5,Female,65 and Over,9/30/2021,1772.027494
South Carolina,CD 5,Female,Under 65,9/30/2021,4948.508633
South Carolina,CD 5,Male,65 and Over,9/30/2021,22702.23313
South Carolina,CD 5,Male,Under 65,9/30/2021,24569.72344
South Carolina,CD 6,Female,65 and Over,9/30/2021,1130.08671
South Carolina,CD 6,Female,Under 65,9/30/2021,6373.567962
South Carolina,CD 6,Male,65 and Over,9/30/2021,18439.64149
South Carolina,CD 6,Male,Under 65,9/30/2021,24734.85372
South Carolina,CD 7,Female,65 and Over,9/30/2021,1297.217897
South Carolina,CD 7,Female,Under 65,9/30/2021,4005.388696
South Carolina,CD 7,Male,65 and Over,9/30/2021,29154.3997
South Carolina,CD 7,Male,Under 65,9/30/2021,21802.7935
South Dakota,CD (at Large),Female,65 and Over,9/30/2021,1402.74534
South Dakota,CD (at Large),Female,Under 65,9/30/2021,5439.880983
South Dakota,CD (at Large),Male,65 and Over,9/30/2021,27471.59946
South Dakota,CD (at Large),Male,Under 65,9/30/2021,29635.80905
Tennessee,CD 1,Female,65 and Over,9/30/2021,1682.645356
Tennessee,CD 1,Female,Under 65,9/30/2021,3170.606697
Tennessee,CD 1,Male,65 and Over,9/30/2021,27066.42282
Tennessee,CD 1,Male,Under 65,9/30/2021,21775.99752
Tennessee,CD 2,Female,65 and Over,9/30/2021,1455.957708
Tennessee,CD 2,Female,Under 65,9/30/2021,3479.874033
Tennessee,CD 2,Male,65 and Over,9/30/2021,24182.23367
Tennessee,CD 2,Male,Under 65,9/30/2021,22707.11986
Tennessee,CD 3,Female,65 and Over,9/30/2021,1117.255799
Tennessee,CD 3,Female,Under 65,9/30/2021,3319.62906
Tennessee,CD 3,Male,65 and Over,9/30/2021,26326.76124
Tennessee,CD 3,Male,Under 65,9/30/2021,21738.34049
Tennessee,CD 4,Female,65 and Over,9/30/2021,797.6421825
Tennessee,CD 4,Female,Under 65,9/30/2021,3979.396934
Tennessee,CD 4,Male,65 and Over,9/30/2021,20442.17149
Tennessee,CD 4,Male,Under 65,9/30/2021,23661.5472
Tennessee,CD 5,Female,65 and Over,9/30/2021,734.1601725
Tennessee,CD 5,Female,Under 65,9/30/2021,3614.838754
Tennessee,CD 5,Male,65 and Over,9/30/2021,15074.29881
Tennessee,CD 5,Male,Under 65,9/30/2021,19475.46648
Tennessee,CD 6,Female,65 and Over,9/30/2021,1426.290761
Tennessee,CD 6,Female,Under 65,9/30/2021,3539.800464
Tennessee,CD 6,Male,65 and Over,9/30/2021,26291.97893
Tennessee,CD 6,Male,Under 65,9/30/2021,22849.06952
Tennessee,CD 7,Female,65 and Over,9/30/2021,1390.989715
Tennessee,CD 7,Female,Under 65,9/30/2021,7849.560391
Tennessee,CD 7,Male,65 and Over,9/30/2021,22624.82235
Tennessee,CD 7,Male,Under 65,9/30/2021,33572.37515
Tennessee,CD 8,Female,65 and Over,9/30/2021,877.9752679
Tennessee,CD 8,Female,Under 65,9/30/2021,3430.089517
Tennessee,CD 8,Male,65 and Over,9/30/2021,21399.30008
Tennessee,CD 8,Male,Under 65,9/30/2021,21137.658
Tennessee,CD 9,Female,65 and Over,9/30/2021,875.2536436
Tennessee,CD 9,Female,Under 65,9/30/2021,4895.520804
Tennessee,CD 9,Male,65 and Over,9/30/2021,12573.76092
Tennessee,CD 9,Male,Under 65,9/30/2021,18725.95793
Texas,CD 1,Female,65 and Over,9/30/2021,1033.981502
Texas,CD 1,Female,Under 65,9/30/2021,3157.216326
Texas,CD 1,Male,65 and Over,9/30/2021,22184.97381
Texas,CD 1,Male,Under 65,9/30/2021,19686.83377
Texas,CD 10,Female,65 and Over,9/30/2021,698.8334781
Texas,CD 10,Female,Under 65,9/30/2021,3995.678412
Texas,CD 10,Male,65 and Over,9/30/2021,16676.00808
Texas,CD 10,Male,Under 65,9/30/2021,20566.70772
Texas,CD 11,Female,65 and Over,9/30/2021,749.6269434
Texas,CD 11,Female,Under 65,9/30/2021,3550.230235
Texas,CD 11,Male,65 and Over,9/30/2021,21334.00799
Texas,CD 11,Male,Under 65,9/30/2021,21841.75953
Texas,CD 12,Female,65 and Over,9/30/2021,1645.065021
Texas,CD 12,Female,Under 65,9/30/2021,5269.26698
Texas,CD 12,Male,65 and Over,9/30/2021,20901.16537
Texas,CD 12,Male,Under 65,9/30/2021,28796.12712
Texas,CD 13,Female,65 and Over,9/30/2021,1032.284163
Texas,CD 13,Female,Under 65,9/30/2021,3588.617523
Texas,CD 13,Male,65 and Over,9/30/2021,19183.20291
Texas,CD 13,Male,Under 65,9/30/2021,20713.89615
Texas,CD 14,Female,65 and Over,9/30/2021,780.0866993
Texas,CD 14,Female,Under 65,9/30/2021,3773.557537
Texas,CD 14,Male,65 and Over,9/30/2021,20859.67883
Texas,CD 14,Male,Under 65,9/30/2021,22636.9867
Texas,CD 15,Female,65 and Over,9/30/2021,764.3801651
Texas,CD 15,Female,Under 65,9/30/2021,2776.248107
Texas,CD 15,Male,65 and Over,9/30/2021,10366.70806
Texas,CD 15,Male,Under 65,9/30/2021,15434.8321
Texas,CD 16,Female,65 and Over,9/30/2021,665.9745371
Texas,CD 16,Female,Under 65,9/30/2021,6903.181681
Texas,CD 16,Male,65 and Over,9/30/2021,12323.59051
Texas,CD 16,Male,Under 65,9/30/2021,32224.33035
Texas,CD 17,Female,65 and Over,9/30/2021,1472.418119
Texas,CD 17,Female,Under 65,9/30/2021,3652.618384
Texas,CD 17,Male,65 and Over,9/30/2021,16573.11597
Texas,CD 17,Male,Under 65,9/30/2021,21769.34285
Texas,CD 18,Female,65 and Over,9/30/2021,565.4129899
Texas,CD 18,Female,Under 65,9/30/2021,3365.692761
Texas,CD 18,Male,65 and Over,9/30/2021,8790.394887
Texas,CD 18,Male,Under 65,9/30/2021,14445.37859
Texas,CD 19,Female,65 and Over,9/30/2021,899.5210302
Texas,CD 19,Female,Under 65,9/30/2021,3497.996623
Texas,CD 19,Male,65 and Over,9/30/2021,16094.81269
Texas,CD 19,Male,Under 65,9/30/2021,20351.84884
Texas,CD 2,Female,65 and Over,9/30/2021,526.7763647
Texas,CD 2,Female,Under 65,9/30/2021,3658.486244
Texas,CD 2,Male,65 and Over,9/30/2021,14167.12886
Texas,CD 2,Male,Under 65,9/30/2021,20735.1835
Texas,CD 20,Female,65 and Over,9/30/2021,1052.762545
Texas,CD 20,Female,Under 65,9/30/2021,8692.203278
Texas,CD 20,Male,65 and Over,9/30/2021,18242.38864
Texas,CD 20,Male,Under 65,9/30/2021,31657.21209
Texas,CD 21,Female,65 and Over,9/30/2021,1964.18667
Texas,CD 21,Female,Under 65,9/30/2021,7006.271949
Texas,CD 21,Male,65 and Over,9/30/2021,27891.97405
Texas,CD 21,Male,Under 65,9/30/2021,29013.5689
Texas,CD 22,Female,65 and Over,9/30/2021,815.5615357
Texas,CD 22,Female,Under 65,9/30/2021,3613.819998
Texas,CD 22,Male,65 and Over,9/30/2021,14298.7102
Texas,CD 22,Male,Under 65,9/30/2021,18096.68576
Texas,CD 23,Female,65 and Over,9/30/2021,1009.847124
Texas,CD 23,Female,Under 65,9/30/2021,5388.770237
Texas,CD 23,Male,65 and Over,9/30/2021,16263.00325
Texas,CD 23,Male,Under 65,9/30/2021,24433.69537
Texas,CD 24,Female,65 and Over,9/30/2021,1318.070061
Texas,CD 24,Female,Under 65,9/30/2021,3718.651222
Texas,CD 24,Male,65 and Over,9/30/2021,15015.98691
Texas,CD 24,Male,Under 65,9/30/2021,18567.3853
Texas,CD 25,Female,65 and Over,9/30/2021,1251.130249
Texas,CD 25,Female,Under 65,9/30/2021,7849.565421
Texas,CD 25,Male,65 and Over,9/30/2021,19280.93636
Texas,CD 25,Male,Under 65,9/30/2021,32211.26053
Texas,CD 26,Female,65 and Over,9/30/2021,935.9257149
Texas,CD 26,Female,Under 65,9/30/2021,4217.931575
Texas,CD 26,Male,65 and Over,9/30/2021,18580.92598
Texas,CD 26,Male,Under 65,9/30/2021,24898.30273
Texas,CD 27,Female,65 and Over,9/30/2021,833.8048998
Texas,CD 27,Female,Under 65,9/30/2021,4047.581826
Texas,CD 27,Male,65 and Over,9/30/2021,21330.39284
Texas,CD 27,Male,Under 65,9/30/2021,24017.38666
Texas,CD 28,Female,65 and Over,9/30/2021,967.2103018
Texas,CD 28,Female,Under 65,9/30/2021,5058.300194
Texas,CD 28,Male,65 and Over,9/30/2021,12585.51847
Texas,CD 28,Male,Under 65,9/30/2021,18939.70338
Texas,CD 29,Female,65 and Over,9/30/2021,148.0584788
Texas,CD 29,Female,Under 65,9/30/2021,1450.70975
Texas,CD 29,Male,65 and Over,9/30/2021,6688.842594
Texas,CD 29,Male,Under 65,9/30/2021,10247.50898
Texas,CD 3,Female,65 and Over,9/30/2021,1527.273638
Texas,CD 3,Female,Under 65,9/30/2021,3732.177539
Texas,CD 3,Male,65 and Over,9/30/2021,15649.33946
Texas,CD 3,Male,Under 65,9/30/2021,18307.54005
Texas,CD 30,Female,65 and Over,9/30/2021,983.7128333
Texas,CD 30,Female,Under 65,9/30/2021,3812.229655
Texas,CD 30,Male,65 and Over,9/30/2021,10373.22648
Texas,CD 30,Male,Under 65,9/30/2021,18730.39987
Texas,CD 31,Female,65 and Over,9/30/2021,2038.10524
Texas,CD 31,Female,Under 65,9/30/2021,12515.46836
Texas,CD 31,Male,65 and Over,9/30/2021,21789.40721
Texas,CD 31,Male,Under 65,9/30/2021,46049.34589
Texas,CD 32,Female,65 and Over,9/30/2021,823.1500349
Texas,CD 32,Female,Under 65,9/30/2021,3229.150329
Texas,CD 32,Male,65 and Over,9/30/2021,15238.71275
Texas,CD 32,Male,Under 65,9/30/2021,15197.78784
Texas,CD 33,Female,65 and Over,9/30/2021,657.0874128
Texas,CD 33,Female,Under 65,9/30/2021,1660.799785
Texas,CD 33,Male,65 and Over,9/30/2021,8499.263857
Texas,CD 33,Male,Under 65,9/30/2021,9460.01237
Texas,CD 34,Female,65 and Over,9/30/2021,603.7826776
Texas,CD 34,Female,Under 65,9/30/2021,2242.992606
Texas,CD 34,Male,65 and Over,9/30/2021,12427.90669
Texas,CD 34,Male,Under 65,9/30/2021,14060.48391
Texas,CD 35,Female,65 and Over,9/30/2021,1237.526538
Texas,CD 35,Female,Under 65,9/30/2021,6590.300394
Texas,CD 35,Male,65 and Over,9/30/2021,13562.7109
Texas,CD 35,Male,Under 65,9/30/2021,25133.67327
Texas,CD 36,Female,65 and Over,9/30/2021,594.571277
Texas,CD 36,Female,Under 65,9/30/2021,3325.840872
Texas,CD 36,Male,65 and Over,9/30/2021,20648.80276
Texas,CD 36,Male,Under 65,9/30/2021,22893.53793
Texas,CD 4,Female,65 and Over,9/30/2021,1512.715035
Texas,CD 4,Female,Under 65,9/30/2021,3694.770423
Texas,CD 4,Male,65 and Over,9/30/2021,24302.25731
Texas,CD 4,Male,Under 65,9/30/2021,23781.65578
Texas,CD 5,Female,65 and Over,9/30/2021,827.4734864
Texas,CD 5,Female,Under 65,9/30/2021,3275.11228
Texas,CD 5,Male,65 and Over,9/30/2021,18410.72715
Texas,CD 5,Male,Under 65,9/30/2021,18851.55882
Texas,CD 6,Female,65 and Over,9/30/2021,1102.441979
Texas,CD 6,Female,Under 65,9/30/2021,4972.660089
Texas,CD 6,Male,65 and Over,9/30/2021,17352.14229
Texas,CD 6,Male,Under 65,9/30/2021,22212.61275
Texas,CD 7,Female,65 and Over,9/30/2021,464.3449032
Texas,CD 7,Female,Under 65,9/30/2021,2783.611993
Texas,CD 7,Male,65 and Over,9/30/2021,12230.64971
Texas,CD 7,Male,Under 65,9/30/2021,14469.9489
Texas,CD 8,Female,65 and Over,9/30/2021,1051.953763
Texas,CD 8,Female,Under 65,9/30/2021,4321.325371
Texas,CD 8,Male,65 and Over,9/30/2021,22614.6152
Texas,CD 8,Male,Under 65,9/30/2021,24323.57355
Texas,CD 9,Female,65 and Over,9/30/2021,542.6131561
Texas,CD 9,Female,Under 65,9/30/2021,3930.94237
Texas,CD 9,Male,65 and Over,9/30/2021,9360.33402
Texas,CD 9,Male,Under 65,9/30/2021,12290.82328
Utah,CD 1,Female,65 and Over,9/30/2021,518.0102389
Utah,CD 1,Female,Under 65,9/30/2021,3457.215951
Utah,CD 1,Male,65 and Over,9/30/2021,15333.42938
Utah,CD 1,Male,Under 65,9/30/2021,20906.95522
Utah,CD 2,Female,65 and Over,9/30/2021,1105.719631
Utah,CD 2,Female,Under 65,9/30/2021,2344.329558
Utah,CD 2,Male,65 and Over,9/30/2021,17561.20003
Utah,CD 2,Male,Under 65,9/30/2021,15319.58519
Utah,CD 3,Female,65 and Over,9/30/2021,497.4077024
Utah,CD 3,Female,Under 65,9/30/2021,1750.046298
Utah,CD 3,Male,65 and Over,9/30/2021,12203.73958
Utah,CD 3,Male,Under 65,9/30/2021,11716.80369
Utah,CD 4,Female,65 and Over,9/30/2021,480.5315281
Utah,CD 4,Female,Under 65,9/30/2021,1796.410167
Utah,CD 4,Male,65 and Over,9/30/2021,11620.70476
Utah,CD 4,Male,Under 65,9/30/2021,15507.48983
Vermont,CD (at Large),Female,65 and Over,9/30/2021,1001.144472
Vermont,CD (at Large),Female,Under 65,9/30/2021,2840.77217
Vermont,CD (at Large),Male,65 and Over,9/30/2021,19145.31986
Vermont,CD (at Large),Male,Under 65,9/30/2021,18234.15429
Virginia,CD 1,Female,65 and Over,9/30/2021,1770.850433
Virginia,CD 1,Female,Under 65,9/30/2021,9508.997678
Virginia,CD 1,Male,65 and Over,9/30/2021,28285.874
Virginia,CD 1,Male,Under 65,9/30/2021,38393.02431
Virginia,CD 10,Female,65 and Over,9/30/2021,1330.879368
Virginia,CD 10,Female,Under 65,9/30/2021,5669.723868
Virginia,CD 10,Male,65 and Over,9/30/2021,19830.34688
Virginia,CD 10,Male,Under 65,9/30/2021,27066.50861
Virginia,CD 11,Female,65 and Over,9/30/2021,2032.602245
Virginia,CD 11,Female,Under 65,9/30/2021,8073.538731
Virginia,CD 11,Male,65 and Over,9/30/2021,16371.41937
Virginia,CD 11,Male,Under 65,9/30/2021,28652.01778
Virginia,CD 2,Female,65 and Over,9/30/2021,2545.516654
Virginia,CD 2,Female,Under 65,9/30/2021,16853.15618
Virginia,CD 2,Male,65 and Over,9/30/2021,27280.90889
Virginia,CD 2,Male,Under 65,9/30/2021,59363.70829
Virginia,CD 3,Female,65 and Over,9/30/2021,1903.855279
Virginia,CD 3,Female,Under 65,9/30/2021,17378.58598
Virginia,CD 3,Male,65 and Over,9/30/2021,20835.89284
Virginia,CD 3,Male,Under 65,9/30/2021,55626.74187
Virginia,CD 4,Female,65 and Over,9/30/2021,1305.112371
Virginia,CD 4,Female,Under 65,9/30/2021,9508.077492
Virginia,CD 4,Male,65 and Over,9/30/2021,21070.56537
Virginia,CD 4,Male,Under 65,9/30/2021,33987.26488
Virginia,CD 5,Female,65 and Over,9/30/2021,1443.966115
Virginia,CD 5,Female,Under 65,9/30/2021,3890.536915
Virginia,CD 5,Male,65 and Over,9/30/2021,25356.56569
Virginia,CD 5,Male,Under 65,9/30/2021,20614.36064
Virginia,CD 6,Female,65 and Over,9/30/2021,1222.733456
Virginia,CD 6,Female,Under 65,9/30/2021,3898.606033
Virginia,CD 6,Male,65 and Over,9/30/2021,24254.97758
Virginia,CD 6,Male,Under 65,9/30/2021,22232.82038
Virginia,CD 7,Female,65 and Over,9/30/2021,1455.804198
Virginia,CD 7,Female,Under 65,9/30/2021,5034.564102
Virginia,CD 7,Male,65 and Over,9/30/2021,23596.6421
Virginia,CD 7,Male,Under 65,9/30/2021,24296.62077
Virginia,CD 8,Female,65 and Over,9/30/2021,1505.586218
Virginia,CD 8,Female,Under 65,9/30/2021,9189.056646
Virginia,CD 8,Male,65 and Over,9/30/2021,15096.24239
Virginia,CD 8,Male,Under 65,9/30/2021,30727.42136
Virginia,CD 9,Female,65 and Over,9/30/2021,1223.982898
Virginia,CD 9,Female,Under 65,9/30/2021,2622.710341
Virginia,CD 9,Male,65 and Over,9/30/2021,22227.81173
Virginia,CD 9,Male,Under 65,9/30/2021,18808.15999
Washington,CD 1,Female,65 and Over,9/30/2021,924.9227312
Washington,CD 1,Female,Under 65,9/30/2021,2958.223062
Washington,CD 1,Male,65 and Over,9/30/2021,19156.50843
Washington,CD 1,Male,Under 65,9/30/2021,20069.33433
Washington,CD 10,Female,65 and Over,9/30/2021,1868.615633
Washington,CD 10,Female,Under 65,9/30/2021,11107.76618
Washington,CD 10,Male,65 and Over,9/30/2021,25497.47417
Washington,CD 10,Male,Under 65,9/30/2021,44992.30232
Washington,CD 2,Female,65 and Over,9/30/2021,1160.000504
Washington,CD 2,Female,Under 65,9/30/2021,5191.038753
Washington,CD 2,Male,65 and Over,9/30/2021,24167.76816
Washington,CD 2,Male,Under 65,9/30/2021,27207.83986
Washington,CD 3,Female,65 and Over,9/30/2021,2012.079973
Washington,CD 3,Female,Under 65,9/30/2021,4427.028667
Washington,CD 3,Male,65 and Over,9/30/2021,26579.27545
Washington,CD 3,Male,Under 65,9/30/2021,26245.15576
Washington,CD 4,Female,65 and Over,9/30/2021,1224.368753
Washington,CD 4,Female,Under 65,9/30/2021,2519.894418
Washington,CD 4,Male,65 and Over,9/30/2021,18306.12113
Washington,CD 4,Male,Under 65,9/30/2021,16411.88906
Washington,CD 5,Female,65 and Over,9/30/2021,2113.1667
Washington,CD 5,Female,Under 65,9/30/2021,4840.209788
Washington,CD 5,Male,65 and Over,9/30/2021,26933.7533
Washington,CD 5,Male,Under 65,9/30/2021,26492.88831
Washington,CD 6,Female,65 and Over,9/30/2021,1756.294506
Washington,CD 6,Female,Under 65,9/30/2021,7065.178493
Washington,CD 6,Male,65 and Over,9/30/2021,33788.14786
Washington,CD 6,Male,Under 65,9/30/2021,37617.80518
Washington,CD 7,Female,65 and Over,9/30/2021,1022.345966
Washington,CD 7,Female,Under 65,9/30/2021,2866.738661
Washington,CD 7,Male,65 and Over,9/30/2021,17203.14883
Washington,CD 7,Male,Under 65,9/30/2021,16091.40031
Washington,CD 8,Female,65 and Over,9/30/2021,1205.447891
Washington,CD 8,Female,Under 65,9/30/2021,3849.1883
Washington,CD 8,Male,65 and Over,9/30/2021,19853.36421
Washington,CD 8,Male,Under 65,9/30/2021,24534.19929
Washington,CD 9,Female,65 and Over,9/30/2021,890.2609666
Washington,CD 9,Female,Under 65,9/30/2021,2962.133165
Washington,CD 9,Male,65 and Over,9/30/2021,15785.76713
Washington,CD 9,Male,Under 65,9/30/2021,17992.81128
West Virginia,CD 1,Female,65 and Over,9/30/2021,1044.74682
West Virginia,CD 1,Female,Under 65,9/30/2021,2834.394365
West Virginia,CD 1,Male,65 and Over,9/30/2021,21793.8417
West Virginia,CD 1,Male,Under 65,9/30/2021,20369.91947
West Virginia,CD 2,Female,65 and Over,9/30/2021,1257.97724
West Virginia,CD 2,Female,Under 65,9/30/2021,3639.339428
West Virginia,CD 2,Male,65 and Over,9/30/2021,22625.51805
West Virginia,CD 2,Male,Under 65,9/30/2021,22530.26135
West Virginia,CD 3,Female,65 and Over,9/30/2021,1215.679359
West Virginia,CD 3,Female,Under 65,9/30/2021,2176.032626
West Virginia,CD 3,Male,65 and Over,9/30/2021,19396.6914
West Virginia,CD 3,Male,Under 65,9/30/2021,17239.6754
Wisconsin,CD 1,Female,65 and Over,9/30/2021,1392.346675
Wisconsin,CD 1,Female,Under 65,9/30/2021,3062.535402
Wisconsin,CD 1,Male,65 and Over,9/30/2021,20391.86959
Wisconsin,CD 1,Male,Under 65,9/30/2021,18043.04138
Wisconsin,CD 2,Female,65 and Over,9/30/2021,506.2486271
Wisconsin,CD 2,Female,Under 65,9/30/2021,2856.136069
Wisconsin,CD 2,Male,65 and Over,9/30/2021,19277.48387
Wisconsin,CD 2,Male,Under 65,9/30/2021,16214.8446
Wisconsin,CD 3,Female,65 and Over,9/30/2021,969.799456
Wisconsin,CD 3,Female,Under 65,9/30/2021,3472.153417
Wisconsin,CD 3,Male,65 and Over,9/30/2021,23761.6656
Wisconsin,CD 3,Male,Under 65,9/30/2021,20965.23171
Wisconsin,CD 4,Female,65 and Over,9/30/2021,893.4296842
Wisconsin,CD 4,Female,Under 65,9/30/2021,2544.008037
Wisconsin,CD 4,Male,65 and Over,9/30/2021,10912.65501
Wisconsin,CD 4,Male,Under 65,9/30/2021,13748.77529
Wisconsin,CD 5,Female,65 and Over,9/30/2021,532.7800244
Wisconsin,CD 5,Female,Under 65,9/30/2021,2861.798535
Wisconsin,CD 5,Male,65 and Over,9/30/2021,21653.08503
Wisconsin,CD 5,Male,Under 65,9/30/2021,15261.95551
Wisconsin,CD 6,Female,65 and Over,9/30/2021,676.2361575
Wisconsin,CD 6,Female,Under 65,9/30/2021,2925.087631
Wisconsin,CD 6,Male,65 and Over,9/30/2021,24211.60247
Wisconsin,CD 6,Male,Under 65,9/30/2021,17892.68335
Wisconsin,CD 7,Female,65 and Over,9/30/2021,972.0752104
Wisconsin,CD 7,Female,Under 65,9/30/2021,3497.328106
Wisconsin,CD 7,Male,65 and Over,9/30/2021,26228.23321
Wisconsin,CD 7,Male,Under 65,9/30/2021,21446.65974
Wisconsin,CD 8,Female,65 and Over,9/30/2021,1316.568898
Wisconsin,CD 8,Female,Under 65,9/30/2021,3111.453879
Wisconsin,CD 8,Male,65 and Over,9/30/2021,22599.43584
Wisconsin,CD 8,Male,Under 65,9/30/2021,18624.07886
Wyoming,CD (at Large),Female,65 and Over,9/30/2021,1260.661394
Wyoming,CD (at Large),Female,Under 65,9/30/2021,3671.850858
Wyoming,CD (at Large),Male,65 and Over,9/30/2021,21087.99513
Wyoming,CD (at Large),Male,Under 65,9/30/2021,20823.89556
